Date,Entradas,Saidas,Patrimonio,QtdCotas,CotaFechamento,CotaRendimento
2014-02-28,0.0,0.0,9160887.44,9160887.44,1.0,1.0
2014-03-05,0.0,0.0,9160353.45,9160887.44,0.99994171,0.99994171
2014-03-06,0.0,0.0,9195999.01,9160887.44,1.00383277,1.00383277
2014-03-07,0.0,0.0,9120585.4,9160887.44,0.99560064,0.99560064
2014-03-10,0.0,0.0,9036682.48,9160887.44,0.98644182,0.98644182
2014-03-11,0.0,0.0,9057321.87,9160887.44,0.98869481,0.98869481
2014-03-12,0.0,0.0,9046928.84,9160887.44,0.98756031,0.98756031
2014-03-13,0.0,0.0,9003859.75,9160887.44,0.9828589,0.9828589
2014-03-14,0.0,0.0,8954228.35,9160887.44,0.97744115,0.97744115
2014-03-17,0.0,0.0,8956215.99,9160887.44,0.97765812,0.97765812
2014-03-18,0.0,0.0,9059597.43,9160887.44,0.98894321,0.98894321
2014-03-19,0.0,0.0,9069694.65,9160887.44,0.99004542,0.99004542
2014-03-20,0.0,0.0,9109664.89,9160887.44,0.99440856,0.99440856
2014-03-21,0.0,0.0,9126316.27,9160887.44,0.99622622,0.99622622
2014-03-24,0.0,0.0,9153537.48,9160887.44,0.99919768,0.99919768
2014-03-25,0.0,0.0,9152564.77,9160887.44,0.9990915,0.9990915
2014-03-26,0.0,0.0,9130695.9,9160887.44,0.9967043,0.9967043
2014-03-27,0.0,0.0,9242041.54,9160887.44,1.00885876,1.00885876
2014-03-28,0.0,0.0,9253892.43,9160887.44,1.0101524,1.0101524
2014-03-31,0.0,0.0,9318373.08,9160887.44,1.01719109,1.01719109
2014-04-01,0.0,0.0,9313786.32,9160887.44,1.0166904,1.0166904
2014-04-02,0.0,0.0,9428704.7,9160887.44,1.02923486,1.02923486
2014-04-03,0.0,0.0,9414413.53,9160887.44,1.02767484,1.02767484
2014-04-04,0.0,0.0,9375280.15,9160887.44,1.02340305,1.02340305
2014-04-07,0.0,0.0,9391008.47,9160887.44,1.02511995,1.02511995
2014-04-08,0.0,0.0,9358023.51,9160887.44,1.02151932,1.02151932
2014-04-09,0.0,0.0,9341688.46,9160887.44,1.01973619,1.01973619
2014-04-10,0.0,0.0,9325844.88,9160887.44,1.01800671,1.01800671
2014-04-11,0.0,0.0,9388336.98,9160887.44,1.02482833,1.02482833
2014-04-14,0.0,0.0,9394430.16,9160887.44,1.02549346,1.02549346
2014-04-15,0.0,0.0,9324350.93,9160887.44,1.01784363,1.01784363
2014-04-16,0.0,0.0,9402314.57,9160887.44,1.02635412,1.02635412
2014-04-17,0.0,0.0,9461279.63,9160887.44,1.03279073,1.03279073
2014-04-22,0.0,0.0,9440523.16,9160887.44,1.03052496,1.03052496
2014-04-23,0.0,0.0,9380104.54,9160887.44,1.02392968,1.02392968
2014-04-24,0.0,0.0,9883660.25,9649017.18863602,1.02431782,1.02431782
2014-04-25,0.0,0.0,9846223.99,9649017.18863602,1.02043802,1.02043802
2014-04-28,0.0,0.0,9834698.82,9649017.18863602,1.01924358,1.01924358
2014-04-29,0.0,0.0,9890516.84,9649017.18863602,1.02502842,1.02502842
2014-04-30,0.0,0.0,9908215.55,9649017.18863602,1.02686267,1.02686267
2014-05-02,0.0,0.0,9987221.71,9649017.18863602,1.03505067,1.03505067
2014-05-05,0.0,0.0,10039317.71,9649017.18863602,1.04044977,1.04044977
2014-05-06,0.0,0.0,10056146.66,9649017.18863602,1.04219388,1.04219388
2014-05-07,0.0,0.0,10092865.51,9649017.18863602,1.04599933,1.04599933
2014-05-08,0.0,0.0,10060858.86,9649017.18863602,1.04268224,1.04268224
2014-05-09,0.0,0.0,10065536.7,9649017.18863602,1.04316704,1.04316704
2014-05-12,0.0,0.0,10129216.74,9649017.18863602,1.04976668,1.04976668
2014-05-13,0.0,0.0,10144339.93,9649017.18863602,1.05133401,1.05133401
2014-05-14,0.0,0.0,10167606.22,9649017.18863602,1.05374527,1.05374527
2014-05-15,0.0,0.0,10140741.81,9649017.18863602,1.05096111,1.05096111
2014-05-16,0.0,0.0,10132642.04,9649017.18863602,1.05012167,1.05012167
2014-05-19,0.0,0.0,10097856.08,9649017.18863602,1.04651654,1.04651654
2014-05-20,0.0,0.0,10030609.67,9649017.18863602,1.03954729,1.03954729
2014-05-21,0.0,0.0,10017550.21,9649017.18863602,1.03819384,1.03819384
2014-05-22,0.0,0.0,10084318.99,9649017.18863602,1.04511359,1.04511359
2014-05-23,0.0,0.0,10068146.95,9649017.18863602,1.04343756,1.04343756
2014-05-26,0.0,0.0,10092996.07,9649017.18863602,1.04601286,1.04601286
2014-05-27,0.0,0.0,10051763.21,9649017.18863602,1.04173959,1.04173959
2014-05-28,0.0,0.0,10074878.69,9649017.18863602,1.04413522,1.04413522
2014-05-29,0.0,0.0,10046089.68,9649017.18863602,1.0411516,1.0411516
2014-05-30,0.0,0.0,9996925.91,9633989.07581731,1.03767254,1.03767254
2014-06-02,0.0,0.0,10024851.19,9633989.07581731,1.04057116,1.04057116
2014-06-03,0.0,0.0,10074913.54,9633989.07581731,1.04576759,1.04576759
2014-06-04,0.0,0.0,10097282.12,9633989.07581731,1.04808943,1.04808943
2014-06-05,0.0,0.0,10089340.92,9633989.07581731,1.04726514,1.04726514
2014-06-06,0.0,0.0,10176958.39,9633989.07581731,1.05635976,1.05635976
2014-06-09,0.0,0.0,10248258.39,9633989.07581731,1.06376064,1.06376064
2014-06-10,0.0,0.0,10267300.74,9633989.07581731,1.06573722,1.06573722
2014-06-11,0.0,0.0,10300412.37,9633989.07581731,1.06917418,1.06917418
2014-06-12,0.0,0.0,10295868.02,9633989.07581731,1.06870248,1.06870248
2014-06-13,0.0,0.0,10275926.62,9633989.07581731,1.06663258,1.06663258
2014-06-16,0.0,0.0,10267626.85,9633989.07581731,1.06577107,1.06577107
2014-06-17,0.0,0.0,10282570.51,9633989.07581731,1.06732221,1.06732221
2014-06-18,0.0,0.0,10309738.55,9633989.07581731,1.07014223,1.07014223
2014-06-20,0.0,0.0,10277645.62,9633989.07581731,1.06681101,1.06681101
2014-06-23,0.0,0.0,10240442.04,9633989.07581731,1.06294931,1.06294931
2014-06-24,0.0,0.0,10273708.3,9633989.07581731,1.06640232,1.06640232
2014-06-25,0.0,0.0,10212451.16,9633989.07581731,1.06004388,1.06004388
2014-06-26,0.0,0.0,10197413.18,9633989.07581731,1.05848295,1.05848295
2014-06-27,0.0,0.0,10197820.6,9633989.07581731,1.05852524,1.05852524
2014-06-30,0.0,0.0,10206789.75,9633989.07581731,1.05945623,1.05945623
2014-07-01,0.0,0.0,10206850.73,9633989.07581731,1.05946256,1.05946256
2014-07-02,0.0,0.0,10210587.56,9633989.07581731,1.05985044,1.05985044
2014-07-03,0.0,0.0,10267902.09,9633989.07581731,1.06579964,1.06579964
2014-07-04,0.0,0.0,10295150.29,9633989.07581731,1.06862798,1.06862798
2014-07-07,0.0,0.0,10272000.0,9633989.07581731,1.066225,1.066225
2014-07-08,0.0,0.0,10238192.79,9633989.07581731,1.06271584,1.06271584
2014-07-09,0.0,0.0,10239171.7,9633989.07581731,1.06281745,1.06281745
2014-07-10,0.0,0.0,10270490.36,9633989.07581731,1.0660683,1.0660683
2014-07-11,0.0,0.0,10286370.73,9633989.07581731,1.06771667,1.06771667
2014-07-14,0.0,0.0,10329873.4,9633989.07581731,1.07223221,1.07223221
2014-07-15,0.0,0.0,10337724.91,9633989.07581731,1.07304719,1.07304719
2014-07-16,0.0,0.0,10304998.82,9633989.07581731,1.06965025,1.06965025
2014-07-17,0.0,0.0,10286476.52,9633989.07581731,1.06772765,1.06772765
2014-07-18,0.0,0.0,10360473.36,9633989.07581731,1.07540846,1.07540846
2014-07-21,0.0,0.0,10392143.36,9633989.07581731,1.07869578,1.07869578
2014-07-22,0.0,0.0,10432282.89,9633989.07581731,1.08286223,1.08286223
2014-07-23,0.0,0.0,10400935.63,9633989.07581731,1.07960841,1.07960841
2014-07-24,0.0,0.0,10447579.74,9633989.07581731,1.08445003,1.08445003
2014-07-25,0.0,0.0,10431669.11,9633989.07581731,1.08279852,1.08279852
2014-07-28,0.0,0.0,10414787.47,9633989.07581731,1.08104622,1.08104622
2014-07-29,0.0,0.0,10377394.98,9633989.07581731,1.07716491,1.07716491
2014-07-30,0.0,0.0,10361635.6,9633989.07581731,1.0755291,1.0755291
2014-07-31,0.0,0.0,10639858.83,9971370.75816994,1.06704074,1.06704074
2014-08-01,0.0,0.0,10664877.8,9971370.75816994,1.06954982,1.06954982
2014-08-04,0.0,0.0,10722050.35,9971370.75816994,1.07528349,1.07528349
2014-08-05,0.0,0.0,10711139.18,9971370.75816994,1.07418924,1.07418924
2014-08-06,0.0,0.0,10689802.84,9971370.75816994,1.07204948,1.07204948
2014-08-07,0.0,0.0,10673495.46,9971370.75816994,1.07041406,1.07041406
2014-08-08,0.0,0.0,10652909.96,9971370.75816994,1.0683496,1.0683496
2014-08-11,0.0,0.0,10711624.18,9971370.75816994,1.07423788,1.07423788
2014-08-12,0.0,0.0,10730489.92,9971370.75816994,1.07612987,1.07612987
2014-08-13,0.0,0.0,10702414.73,9971370.75816994,1.07331429,1.07331429
2014-08-14,0.0,0.0,10711544.01,9971370.75816994,1.07422984,1.07422984
2014-08-15,0.0,0.0,10750974.7,9971370.75816994,1.07818423,1.07818423
2014-08-18,0.0,0.0,10798370.42,9971370.75816994,1.08293741,1.08293741
2014-08-19,0.0,0.0,10865982.8,9971370.75816994,1.08971806,1.08971806
2014-08-20,0.0,0.0,10883821.98,9971370.75816994,1.0915071,1.0915071
2014-08-21,0.0,0.0,10912188.44,9971370.75816994,1.09435189,1.09435189
2014-08-22,0.0,0.0,10896563.5,9971370.75816994,1.09278491,1.09278491
2014-08-25,0.0,0.0,11004656.94,9971370.75816994,1.10362529,1.10362529
2014-08-26,0.0,0.0,11022128.78,9971370.75816994,1.10537749,1.10537749
2014-08-27,0.0,0.0,11105975.25,9971370.75816994,1.11378621,1.11378621
2014-08-28,0.0,0.0,11055617.43,9971370.75816994,1.10873597,1.10873597
2014-08-29,0.0,0.0,11148233.42,9971370.75816994,1.11802416,1.11802416
2014-09-01,0.0,0.0,11137290.83,9971370.75816994,1.11692676,1.11692676
2014-09-02,0.0,0.0,11195690.06,9971370.75816994,1.12278345,1.12278345
2014-09-03,0.0,0.0,11208339.44,9971370.75816994,1.12405202,1.12405202
2014-09-04,0.0,0.0,11167936.94,9971370.75816994,1.12000017,1.12000017
2014-09-05,0.0,0.0,11171539.2,9971370.75816994,1.12036143,1.12036143
2014-09-08,0.0,0.0,11043384.15,9971370.75816994,1.10750913,1.10750913
2014-09-09,0.0,0.0,10982066.41,9971370.75816994,1.10135975,1.10135975
2014-09-10,0.0,0.0,10950468.53,9971370.75816994,1.09819089,1.09819089
2014-09-11,0.0,0.0,10961407.82,9971370.75816994,1.09928796,1.09928796
2014-09-12,0.0,0.0,10861509.34,9971370.75816994,1.08926943,1.08926943
2014-09-15,0.0,0.0,10918625.45,9971370.75816994,1.09499744,1.09499744
2014-09-16,0.0,0.0,10966571.99,9971370.75816994,1.09980586,1.09980586
2014-09-17,0.0,0.0,10992942.28,9971370.75816994,1.10245046,1.10245046
2014-09-18,0.0,0.0,10976487.82,9971370.75816994,1.10080029,1.10080029
2014-09-19,0.0,0.0,10951136.61,9971370.75816994,1.09825789,1.09825789
2014-09-22,0.0,0.0,10843698.28,9971370.75816994,1.08748321,1.08748321
2014-09-23,0.0,0.0,10832977.16,9971370.75816994,1.08640802,1.08640802
2014-09-24,0.0,0.0,10843195.42,9971370.75816994,1.08743278,1.08743278
2014-09-25,0.0,0.0,10775425.0,9971370.75816994,1.08063628,1.08063628
2014-09-26,0.0,0.0,10884509.61,9971370.75816994,1.09157606,1.09157606
2014-09-29,0.0,0.0,10727216.91,9971370.75816994,1.07580163,1.07580163
2014-09-30,0.0,0.0,10696939.15,9971370.75816994,1.07276516,1.07276516
2014-10-01,0.0,0.0,10605958.86,9971370.75816994,1.06364101,1.06364101
2014-10-02,0.0,0.0,10637860.17,9971370.75816994,1.0668403,1.0668403
2014-10-03,0.0,0.0,10709233.95,9971370.75816994,1.07399817,1.07399817
2014-10-06,0.0,0.0,10865296.57,9971370.75816994,1.08964924,1.08964924
2014-10-07,0.0,0.0,10849875.44,9971370.75816994,1.0881027,1.0881027
2014-10-08,0.0,0.0,10831274.45,9971370.75816994,1.08623726,1.08623726
2014-10-09,0.0,0.0,10835521.06,9971370.75816994,1.08666314,1.08666314
2014-10-10,0.0,0.0,10675985.51,9971370.75816994,1.07066378,1.07066378
2014-10-13,0.0,0.0,10815329.53,9971370.75816994,1.08463819,1.08463819
2014-10-14,0.0,0.0,10837397.47,9971370.75816994,1.08685132,1.08685132
2014-10-15,0.0,0.0,10715038.58,9971370.75816994,1.0745803,1.0745803
2014-10-16,0.0,0.0,10593808.65,9971370.75816994,1.0624225,1.0624225
2014-10-17,0.0,0.0,10698860.63,9971370.75816994,1.07295786,1.07295786
2014-10-20,0.0,0.0,10622223.07,9971370.75816994,1.0652721,1.0652721
2014-10-21,0.0,0.0,10477765.43,9971370.75816994,1.05078486,1.05078486
2014-10-22,0.0,0.0,10480380.22,9971370.75816994,1.05104709,1.05104709
2014-10-23,0.0,0.0,10367988.61,9971370.75816994,1.03977566,1.03977566
2014-10-24,0.0,0.0,10430811.34,9971370.75816994,1.04607597,1.04607597
2014-10-27,0.0,0.0,10408665.62,9971370.75816994,1.04385504,1.04385504
2014-10-28,0.0,0.0,10560522.42,9971370.75816994,1.05908432,1.05908432
2014-10-29,0.0,0.0,10476318.08,9971370.75816994,1.05063971,1.05063971
2014-10-30,0.0,0.0,10560004.01,9971370.75816994,1.05903233,1.05903233
2014-10-31,0.0,0.0,10787954.33,9971370.75816994,1.08189281,1.08189281
2014-11-03,0.0,0.0,10770022.51,9971370.75816994,1.08009448,1.08009448
2014-11-04,0.0,0.0,10830325.18,9971370.75816994,1.08614206,1.08614206
2014-11-05,0.0,0.0,10800046.11,9971370.75816994,1.08310546,1.08310546
2014-11-06,0.0,0.0,10738694.86,9971370.75816994,1.07695272,1.07695272
2014-11-07,0.0,0.0,10795352.09,9971370.75816994,1.08263471,1.08263471
2014-11-10,0.0,0.0,10759220.73,9971370.75816994,1.0790112,1.0790112
2014-11-11,0.0,0.0,10762684.48,9971370.75816994,1.07935857,1.07935857
2014-11-12,0.0,0.0,10810986.1,9971370.75816994,1.0842026,1.0842026
2014-11-13,0.0,0.0,10774335.13,9971370.75816994,1.08052698,1.08052698
2014-11-14,0.0,0.0,10773988.13,9971370.75816994,1.08049218,1.08049218
2014-11-17,0.0,0.0,10743733.89,9971370.75816994,1.07745807,1.07745807
2014-11-18,0.0,0.0,10811022.8,9971370.75816994,1.08420628,1.08420628
2014-11-19,0.0,0.0,10920939.41,9971370.75816994,1.0952295,1.0952295
2014-11-20,0.0,0.0,10923558.89,9971370.75816994,1.0954922,1.0954922
2014-11-21,0.0,0.0,11054772.85,9971370.75816994,1.10865127,1.10865127
2014-11-24,0.0,0.0,11039044.61,9971370.75816994,1.10707393,1.10707393
2014-11-25,0.0,0.0,11017510.14,9971370.75816994,1.1049143,1.1049143
2014-11-26,0.0,0.0,10978635.16,9971370.75816994,1.10101564,1.10101564
2014-11-27,0.0,0.0,10985327.54,9971370.75816994,1.1016868,1.1016868
2014-11-28,0.0,0.0,10998899.11,9924627.64316719,1.108243,1.108243
2014-12-01,0.0,0.0,10777461.32,9924627.64316719,1.08593105,1.08593105
2014-12-02,0.0,0.0,10761650.69,9924627.64316719,1.08433798,1.08433798
2014-12-03,0.0,0.0,10793880.82,9924627.64316719,1.08758547,1.08758547
2014-12-04,0.0,0.0,10749913.53,9924627.64316719,1.08315535,1.08315535
2014-12-05,0.0,0.0,10801470.18,9924627.64316719,1.08835017,1.08835017
2014-12-08,0.0,0.0,10695685.26,9924627.64316719,1.07769134,1.07769134
2014-12-09,0.0,0.0,10639697.26,9924627.64316719,1.07205002,1.07205002
2014-12-10,0.0,0.0,10585101.19,9924627.64316719,1.06654895,1.06654895
2014-12-11,0.0,0.0,10606757.52,9924627.64316719,1.06873103,1.06873103
2014-12-12,0.0,0.0,10443327.09,9924627.64316719,1.05226387,1.05226387
2014-12-15,0.0,0.0,10358436.09,9924627.64316719,1.0437103,1.0437103
2014-12-16,0.0,0.0,10373014.48,9924627.64316719,1.04517921,1.04517921
2014-12-17,0.0,0.0,10524886.09,9924627.64316719,1.06048171,1.06048171
2014-12-18,0.0,0.0,10524094.51,9924627.64316719,1.06040195,1.06040195
2014-12-19,0.0,0.0,10629245.84,9924627.64316719,1.07099694,1.07099694
2014-12-22,0.0,0.0,10655485.06,9924627.64316719,1.07364079,1.07364079
2014-12-23,0.0,0.0,10738929.65,9924627.64316719,1.08204862,1.08204862
2014-12-24,0.0,0.0,10740463.2,9924627.64316719,1.08220314,1.08220314
2014-12-26,0.0,0.0,10707922.13,9924627.64316719,1.07892432,1.07892432
2014-12-29,0.0,0.0,10779936.52,9924627.64316719,1.08618045,1.08618045
2014-12-30,0.0,0.0,10736914.45,9924627.64316719,1.08184557,1.08184557
2014-12-31,0.0,0.0,10726822.1,9924627.64316719,1.08082867,1.08082867
2015-01-02,0.0,0.0,10605006.03,9924627.64316719,1.06855455,1.06855455
2015-01-05,0.0,0.0,10460914.62,9924627.64316719,1.05403598,1.05403598
2015-01-06,0.0,0.0,10442066.37,9924627.64316719,1.05213684,1.05213684
2015-01-07,0.0,0.0,10552707.8,9924627.64316719,1.06328501,1.06328501
2015-01-08,0.0,0.0,10561228.99,9924627.64316719,1.0641436,1.0641436
2015-01-09,0.0,0.0,10425045.53,9924627.64316719,1.05042183,1.05042183
2015-01-12,0.0,0.0,10361018.88,9924627.64316719,1.04397054,1.04397054
2015-01-13,0.0,0.0,10331335.41,9924627.64316719,1.04097965,1.04097965
2015-01-14,0.0,0.0,10310031.8,9924627.64316719,1.03883311,1.03883311
2015-01-15,0.0,0.0,10318516.76,9924627.64316719,1.03968805,1.03968805
2015-01-16,0.0,0.0,10414236.62,9924627.64316719,1.04933273,1.04933273
2015-01-19,0.0,0.0,10313223.06,9924627.64316719,1.03915466,1.03915466
2015-01-20,0.0,0.0,10290403.27,9924627.64316719,1.03685535,1.03685535
2015-01-21,0.0,0.0,10388064.28,9924627.64316719,1.04669562,1.04669562
2015-01-22,0.0,0.0,10387370.45,9924627.64316719,1.04662571,1.04662571
2015-01-23,0.0,0.0,10374564.21,9924627.64316719,1.04533536,1.04533536
2015-01-26,0.0,0.0,10361241.79,9924627.64316719,1.043993,1.043993
2015-01-27,0.0,0.0,10336041.27,9924627.64316719,1.04145381,1.04145381
2015-01-28,0.0,0.0,10279022.0,9924627.64316719,1.03570858,1.03570858
2015-01-29,0.0,0.0,10330321.01,9924627.64316719,1.04087744,1.04087744
2015-01-30,0.0,0.0,10318686.47,9924627.64316719,1.03970515,1.03970515
2015-02-02,0.0,0.0,10387431.79,9924627.64316719,1.04663189,1.04663189
2015-02-03,0.0,0.0,10471008.86,9924627.64316719,1.05505307,1.05505307
2015-02-04,0.0,0.0,10513695.88,9924627.64316719,1.05935419,1.05935419
2015-02-05,0.0,0.0,10527493.19,9924627.64316719,1.0607444,1.0607444
2015-02-06,0.0,0.0,10517174.46,9924627.64316719,1.05970469,1.05970469
2015-02-09,0.0,0.0,10557793.68,9924627.64316719,1.06379746,1.06379746
2015-02-10,0.0,0.0,10552043.55,9924627.64316719,1.06321808,1.06321808
2015-02-11,0.0,0.0,10540212.99,9924627.64316719,1.06202604,1.06202604
2015-02-12,0.0,0.0,10602598.11,9924627.64316719,1.06831193,1.06831193
2015-02-13,0.0,0.0,10686993.37,9924627.64316719,1.07681555,1.07681555
2015-02-18,0.0,0.0,10743643.05,9924627.64316719,1.08252354,1.08252354
2015-02-19,0.0,0.0,10784824.5,9924627.64316719,1.08667296,1.08667296
2015-02-20,0.0,0.0,10808999.8,9924627.64316719,1.08910885,1.08910885
2015-02-23,0.0,0.0,10818490.62,9924627.64316719,1.09006514,1.09006514
2015-02-24,0.0,0.0,10850964.9,9924627.64316719,1.09333723,1.09333723
2015-02-25,0.0,0.0,10895957.9,9924627.64316719,1.0978707,1.0978707
2015-02-26,0.0,0.0,10916279.47,9924627.64316719,1.09991829,1.09991829
2015-02-27,0.0,0.0,10859159.26,9924627.64316719,1.09416289,1.09416289
2015-03-02,0.0,0.0,10847497.33,9924627.64316719,1.09298784,1.09298784
2015-03-03,0.0,0.0,10872403.58,9924627.64316719,1.09549738,1.09549738
2015-03-04,0.0,0.0,10878517.85,9924627.64316719,1.09611345,1.09611345
2015-03-05,0.0,0.0,10914973.39,9924627.64316719,1.09978669,1.09978669
2015-03-06,0.0,0.0,10892703.41,9924627.64316719,1.09754278,1.09754278
2015-03-09,0.0,0.0,10859627.41,9924627.64316719,1.09421006,1.09421006
2015-03-10,0.0,0.0,10767280.04,9924627.64316719,1.08490519,1.08490519
2015-03-11,0.0,0.0,10840446.97,9924627.64316719,1.09227745,1.09227745
2015-03-12,0.0,0.0,10880810.73,9924627.64316719,1.09634448,1.09634448
2015-03-13,0.0,0.0,10920018.57,9924627.64316719,1.10029504,1.10029504
2015-03-16,0.0,0.0,10913665.42,9924627.64316719,1.0996549,1.0996549
2015-03-17,0.0,0.0,11038496.79,9924627.64316719,1.11223284,1.11223284
2015-03-18,0.0,0.0,11140383.12,9924627.64316719,1.12249885,1.12249885
2015-03-19,0.0,0.0,11167448.37,9924627.64316719,1.12522593,1.12522593
2015-03-20,0.0,0.0,11190563.22,9924627.64316719,1.12755497,1.12755497
2015-03-23,0.0,0.0,11128829.26,9924627.64316719,1.12133469,1.12133469
2015-03-24,0.0,0.0,11090448.84,9924627.64316719,1.1174675,1.1174675
2015-03-25,0.0,0.0,10539527.8,9382194.84605951,1.12335418,1.12335418
2015-03-26,0.0,0.0,10470223.03,9382194.84605951,1.11596734,1.11596734
2015-03-27,0.0,0.0,10447199.59,9382194.84605951,1.11351339,1.11351339
2015-03-30,0.0,0.0,10533889.1,9382194.84605951,1.12275318,1.12275318
2015-03-31,0.0,0.0,10533901.48,9382194.84605951,1.1227545,1.1227545
2015-04-01,0.0,0.0,11795815.99,10444749.520585101,1.12935365,1.12935365
2015-04-02,0.0,0.0,11188766.4,9893159.8677501,1.13095983,1.13095983
2015-04-06,0.0,0.0,11233346.27,9893159.8677501,1.13546596,1.13546596
2015-04-07,0.0,0.0,11235189.46,9893159.8677501,1.13565227,1.13565227
2015-04-08,0.0,0.0,11203567.66,9893159.8677501,1.13245594,1.13245594
2015-04-09,0.0,0.0,12403241.88,10952834.555921601,1.13242301,1.13242301
2015-04-10,0.0,0.0,12450338.08,10952834.555921601,1.13672292,1.13672292
2015-04-13,0.0,0.0,11148478.89,9791251.367694959,1.13861635,1.13861635
2015-04-14,0.0,0.0,11104752.05,9791251.367694959,1.13415044,1.13415044
2015-04-15,0.0,0.0,11134610.57,9791251.367694959,1.13719995,1.13719995
2015-04-16,0.0,0.0,9574363.57,8438941.39393163,1.13454557,1.13454557
2015-04-17,0.0,0.0,10847369.68,9588014.29893042,1.13134684,1.13134684
2015-04-20,0.0,0.0,10836610.97,9588014.29893042,1.13022474,1.13022474
2015-04-22,0.0,0.0,10873662.6,9588014.29893042,1.13408911,1.13408911
2015-04-23,0.0,0.0,13401163.75,11767357.069731,1.13884228,1.13884228
2015-04-24,0.0,0.0,13428170.07,11767357.069731,1.1411373,1.1411373
2015-04-27,0.0,0.0,13383144.75,11767357.069731,1.13731101,1.13731101
2015-04-28,0.0,0.0,13391257.88,11767357.069731,1.13800047,1.13800047
2015-04-29,0.0,0.0,13419658.39,11767357.069731,1.14041397,1.14041397
2015-04-30,0.0,0.0,13467256.65,11767357.069731,1.14445891,1.14445891
2015-05-04,0.0,0.0,13512098.51,11767357.069731,1.14826961,1.14826961
2015-05-05,0.0,0.0,13511143.71,11767357.069731,1.14818847,1.14818847
2015-05-06,0.0,0.0,13486154.08,11767357.069731,1.14606483,1.14606483
2015-05-07,0.0,0.0,13482478.31,11767357.069731,1.14575246,1.14575246
2015-05-08,0.0,0.0,13505648.82,11767357.069731,1.14772151,1.14772151
2015-05-11,0.0,0.0,13515198.98,11767357.069731,1.14853309,1.14853309
2015-05-12,0.0,0.0,13498188.79,11767357.069731,1.14708755,1.14708755
2015-05-13,0.0,0.0,13486812.58,11767357.069731,1.14612079,1.14612079
2015-05-14,0.0,0.0,13532047.83,11767357.069731,1.14996492,1.14996492
2015-05-15,0.0,0.0,13564734.37,11767357.069731,1.15274265,1.15274265
2015-05-18,0.0,0.0,13538830.18,11767357.069731,1.15054129,1.15054129
2015-05-19,0.0,0.0,13514906.79,11767357.069731,1.14850826,1.14850826
2015-05-20,0.0,0.0,13498370.36,11767357.069731,1.14710298,1.14710298
2015-05-21,0.0,0.0,13510934.84,11767357.069731,1.14817072,1.14817072
2015-05-22,0.0,0.0,13499474.02,11767357.069731,1.14719677,1.14719677
2015-05-25,0.0,0.0,13507032.78,11767357.069731,1.14783912,1.14783912
2015-05-26,0.0,0.0,13461393.91,11767357.069731,1.14396069,1.14396069
2015-05-27,0.0,0.0,13504054.58,11767357.069731,1.14758603,1.14758603
2015-05-28,0.0,0.0,13496838.96,11767357.069731,1.14697284,1.14697284
2015-05-29,0.0,0.0,13384792.29,11728409.0257681,1.1412283,1.1412283
2015-06-01,0.0,0.0,13416945.49,11728409.0257681,1.14396978,1.14396978
2015-06-02,0.0,0.0,13466144.64,11728409.0257681,1.14816465,1.14816465
2015-06-03,0.0,0.0,13446803.79,11728409.0257681,1.14651559,1.14651559
2015-06-05,0.0,0.0,13441366.5,11728409.0257681,1.14605199,1.14605199
2015-06-08,0.0,0.0,13427589.26,11728409.0257681,1.1448773,1.1448773
2015-06-09,0.0,0.0,13421808.56,11728409.0257681,1.14438442,1.14438442
2015-06-10,0.0,0.0,13473006.82,11728409.0257681,1.14874974,1.14874974
2015-06-11,0.0,0.0,13466554.43,11728409.0257681,1.14819959,1.14819959
2015-06-12,0.0,0.0,13455561.98,11728409.0257681,1.14726234,1.14726234
2015-06-15,0.0,0.0,13440262.74,11728409.0257681,1.14595788,1.14595788
2015-06-16,0.0,0.0,13453903.23,11728409.0257681,1.14712091,1.14712091
2015-06-17,0.0,0.0,13425952.68,11728409.0257681,1.14473776,1.14473776
2015-06-18,0.0,0.0,13460404.76,11728409.0257681,1.14767525,1.14767525
2015-06-19,0.0,0.0,13457533.65,11728409.0257681,1.14743045,1.14743045
2015-06-22,0.0,0.0,13479574.26,11728409.0257681,1.1493097,1.1493097
2015-06-23,0.0,0.0,13497387.13,11728409.0257681,1.15082848,1.15082848
2015-06-24,0.0,0.0,13487576.55,11728409.0257681,1.149992,1.149992
2015-06-25,0.0,0.0,13469829.71,11728409.0257681,1.14847885,1.14847885
2015-06-26,0.0,0.0,13506205.49,11728409.0257681,1.15158036,1.15158036
2015-06-29,0.0,0.0,13452694.15,11728409.0257681,1.14701782,1.14701782
2015-06-30,0.0,0.0,13461173.91,11728409.0257681,1.14774083,1.14774083
2015-07-01,0.0,0.0,13484946.69,11728409.0257681,1.14976777,1.14976777
2015-07-02,0.0,0.0,13496241.74,11728409.0257681,1.15073082,1.15073082
2015-07-03,0.0,0.0,13492481.49,11728409.0257681,1.15041021,1.15041021
2015-07-06,0.0,0.0,13474081.96,11728409.0257681,1.14884141,1.14884141
2015-07-07,0.0,0.0,13495891.88,11728409.0257681,1.15070099,1.15070099
2015-07-08,0.0,0.0,13472740.58,11728409.0257681,1.14872704,1.14872704
2015-07-09,0.0,0.0,13479395.28,11728409.0257681,1.14929444,1.14929444
2015-07-10,0.0,0.0,13526814.18,11728409.0257681,1.15333752,1.15333752
2015-07-13,0.0,0.0,13538285.97,11728409.0257681,1.15431564,1.15431564
